run_id,candidate_id,source_id,source_name,source_priority,source_type,url,domain,fetch_status,http_status,title,description,matched_terms,published_hint,usable_context,context_signal,fetched_at_utc,review_flag,notes
982fc2dcf9fe9aa5,01e14db6abb3100e,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,200,"WNBA Scores, 2026 Season - ESPN","Live scores for every 2026 WNBA season game on ESPN. Includes box scores, video highlights, play breakdowns and updated odds.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:03.589462+00:00,,Backup box score and story-link source.
982fc2dcf9fe9aa5,01e14db6abb3100e,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:04.261502+00:00,,"Use for wire-style context, never copied prose."
982fc2dcf9fe9aa5,4cfc2a5bee5c1483,wnba,WNBA official,100,official_league,https://www.wnba.com/,www.wnba.com,ok,200,The Official Home of the WNBA | Women's National Basketball Association,"The official home of the Women's National Basketball Association. Keep up to date with news, scores, and standings for your favorite teams.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:04.721360+00:00,,"Official WNBA league source. Use for schedule, stats, news, transactions, injuries."
982fc2dcf9fe9aa5,4cfc2a5bee5c1483,team_dallas_wings,Dallas Wings official,90,official_team,https://wings.wnba.com/,wings.wnba.com,ok,200,The Official Website of the Dallas Wings | WNBA,"Explore the official home for the WNBA wings for live scores, exciting video highlights, and the latest team news. Discover where we stand in the league and get the complete schedule for the 2026 WNBA season.","dallas wings, wnba",,Yes,"Matched source metadata terms: dallas wings, wnba",2026-06-10T02:43:05.212328+00:00,,Official team site.
982fc2dcf9fe9aa5,4cfc2a5bee5c1483,team_minnesota_lynx,Minnesota Lynx official,90,official_team,https://lynx.wnba.com/,lynx.wnba.com,ok,200,The Official Website of the Minnesota Lynx | WNBA,"Explore the official home for the WNBA lynx for live scores, exciting video highlights, and the latest team news. Discover where we stand in the league and get the complete schedule for the 2026 WNBA season.","minnesota lynx, wnba",,Yes,"Matched source metadata terms: minnesota lynx, wnba",2026-06-10T02:43:05.776802+00:00,,Official team site.
982fc2dcf9fe9aa5,4cfc2a5bee5c1483,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,200,"WNBA Scores, 2026 Season - ESPN","Live scores for every 2026 WNBA season game on ESPN. Includes box scores, video highlights, play breakdowns and updated odds.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:06.185824+00:00,,Backup box score and story-link source.
982fc2dcf9fe9aa5,4cfc2a5bee5c1483,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:06.883596+00:00,,"Use for wire-style context, never copied prose."
982fc2dcf9fe9aa5,faea7f86dff96032,wnba,WNBA official,100,official_league,https://www.wnba.com/,www.wnba.com,ok,200,The Official Home of the WNBA | Women's National Basketball Association,"The official home of the Women's National Basketball Association. Keep up to date with news, scores, and standings for your favorite teams.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:07.309676+00:00,,"Official WNBA league source. Use for schedule, stats, news, transactions, injuries."
982fc2dcf9fe9aa5,faea7f86dff96032,team_connecticut_sun,Connecticut Sun official,90,official_team,https://sun.wnba.com/,sun.wnba.com,ok,200,Connecticut Sun | Official WNBA Team Website,"The official website of the Connecticut Sun, featuring the latest news, schedule, tickets, roster, fan experiences, and updates from the WNBA.","connecticut sun, wnba",,Yes,"Matched source metadata terms: connecticut sun, wnba",2026-06-10T02:43:07.810833+00:00,,Official team site.
982fc2dcf9fe9aa5,faea7f86dff96032,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,200,"WNBA Scores, 2026 Season - ESPN","Live scores for every 2026 WNBA season game on ESPN. Includes box scores, video highlights, play breakdowns and updated odds.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:08.219386+00:00,,Backup box score and story-link source.
982fc2dcf9fe9aa5,faea7f86dff96032,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-10T02:43:08.891701+00:00,,"Use for wire-style context, never copied prose."
