event_id,league_label,matchup,game_state,winner,final_score,performer_rank,player_name,team,statline,source
401856985,WNBA,Golden State Valkyries at Seattle Storm,Final,Golden State Valkyries,Golden State Valkyries 76 - Seattle Storm 72,3,Janelle Salaun,Golden State Valkyries,"PTS 22, REB 7, AST 1, FG 7-14, 3PT 5-12",WNBA
401856986,WNBA,Indiana Fever at Connecticut Sun,Final,Indiana Fever,Indiana Fever 85 - Connecticut Sun 75,3,Kelsey Mitchell,Indiana Fever,"PTS 19, REB 2, AST 5, STL 1, FG 6-15",WNBA
401856987,WNBA,Minnesota Lynx at Las Vegas Aces,Final,Las Vegas Aces,Minnesota Lynx 97 - Las Vegas Aces 100,3,Chelsea Gray,Las Vegas Aces,"PTS 23, REB 4, AST 7, STL 2, FG 7-15",WNBA
401856988,WNBA,Dallas Wings at Portland Fire,Final,Portland Fire,Dallas Wings 83 - Portland Fire 84,3,Aziaha James,Dallas Wings,"PTS 17, REB 6, AST 4, STL 2, FG 6-18",WNBA
401856984,WNBA,Toronto Tempo at Washington Mystics,Final,Washington Mystics,Toronto Tempo 85 - Washington Mystics 86,4,Sonia Citron,Washington Mystics,"PTS 17, REB 5, AST 3, STL 2, FG 6-16",WNBA
401856985,WNBA,Golden State Valkyries at Seattle Storm,Final,Golden State Valkyries,Golden State Valkyries 76 - Seattle Storm 72,4,Gabby Williams,Golden State Valkyries,"PTS 19, REB 1, AST 4, STL 1, FG 6-16",WNBA
401856986,WNBA,Indiana Fever at Connecticut Sun,Final,Indiana Fever,Indiana Fever 85 - Connecticut Sun 75,4,Leila Lacan,Connecticut Sun,"PTS 11, REB 1, AST 7, STL 4, FG 5-9",WNBA
401856987,WNBA,Minnesota Lynx at Las Vegas Aces,Final,Las Vegas Aces,Minnesota Lynx 97 - Las Vegas Aces 100,4,Olivia Miles,Minnesota Lynx,"PTS 29, REB 4, AST 1, STL 1, FG 11-20",WNBA
401856988,WNBA,Dallas Wings at Portland Fire,Final,Portland Fire,Dallas Wings 83 - Portland Fire 84,4,Arike Ogunbowale,Dallas Wings,"PTS 22, REB 6, AST 2, FG 7-16, 3PT 2-7",WNBA
401856984,WNBA,Toronto Tempo at Washington Mystics,Final,Washington Mystics,Toronto Tempo 85 - Washington Mystics 86,5,Michaela Onyenwere,Washington Mystics,"PTS 17, REB 8, AST 1, STL 1, FG 7-15",WNBA
401856985,WNBA,Golden State Valkyries at Seattle Storm,Final,Golden State Valkyries,Golden State Valkyries 76 - Seattle Storm 72,5,Tiffany Hayes,Golden State Valkyries,"PTS 17, REB 4, AST 3, FG 5-9, 3PT 0-2",WNBA
401856986,WNBA,Indiana Fever at Connecticut Sun,Final,Indiana Fever,Indiana Fever 85 - Connecticut Sun 75,5,Monique Billings,Indiana Fever,"PTS 10, REB 8, AST 2, STL 1, BLK 2",WNBA
401856987,WNBA,Minnesota Lynx at Las Vegas Aces,Final,Las Vegas Aces,Minnesota Lynx 97 - Las Vegas Aces 100,5,Jackie Young,Las Vegas Aces,"PTS 16, REB 5, AST 10, STL 1, FG 5-10",WNBA
401856988,WNBA,Dallas Wings at Portland Fire,Final,Portland Fire,Dallas Wings 83 - Portland Fire 84,5,Megan Gustafson,Portland Fire,"PTS 16, REB 6, AST 4, BLK 2, FG 7-11",WNBA
401856989,WNBA,Los Angeles Sparks at Phoenix Mercury,Upcoming,Phoenix Mercury,Los Angeles Sparks 90 - Phoenix Mercury 93,1,Kahleah Copper,Phoenix Mercury,"PTS 36, REB 9, AST 1, FG 15-24, 3PT 5-10",WNBA
401856989,WNBA,Los Angeles Sparks at Phoenix Mercury,Upcoming,Phoenix Mercury,Los Angeles Sparks 90 - Phoenix Mercury 93,2,Kelsey Plum,Los Angeles Sparks,"PTS 33, REB 1, AST 7, FG 11-21, 3PT 3-8",WNBA
401856989,WNBA,Los Angeles Sparks at Phoenix Mercury,Upcoming,Phoenix Mercury,Los Angeles Sparks 90 - Phoenix Mercury 93,3,Nneka Ogwumike,Los Angeles Sparks,"PTS 13, REB 14, AST 1, STL 1, BLK 2",WNBA
401856989,WNBA,Los Angeles Sparks at Phoenix Mercury,Upcoming,Phoenix Mercury,Los Angeles Sparks 90 - Phoenix Mercury 93,4,Natasha Mack,Phoenix Mercury,"PTS 7, REB 11, AST 4, STL 3, BLK 3",WNBA
401856989,WNBA,Los Angeles Sparks at Phoenix Mercury,Upcoming,Phoenix Mercury,Los Angeles Sparks 90 - Phoenix Mercury 93,5,Rae Burrell,Los Angeles Sparks,"PTS 24, REB 3, AST 1, BLK 2, FG 9-15",WNBA
