event_id,league_label,matchup,game_state,winner,final_score,performer_rank,player_name,team,statline,source
401856971,WNBA,Portland Fire at Los Angeles Sparks,Final,Los Angeles Sparks,Portland Fire 72 - Los Angeles Sparks 89,4,Megan Gustafson,Portland Fire,"PTS 16, REB 11, BLK 1, FG 6-13, 3PT 0-2",WNBA
401856972,WNBA,New York Liberty at Connecticut Sun,Final,New York Liberty,New York Liberty 89 - Connecticut Sun 80,4,Olivia Nelson-Ododa,Connecticut Sun,"PTS 15, REB 8, AST 1, BLK 1, FG 6-6",WNBA
401856973,WNBA,Indiana Fever at Washington Mystics,Final,Indiana Fever,Indiana Fever 78 - Washington Mystics 76,4,Kelsey Mitchell,Indiana Fever,"PTS 15, REB 2, AST 3, STL 1, BLK 1",WNBA
401856970,WNBA,Chicago Sky at Toronto Tempo,Final,Toronto Tempo,Chicago Sky 68 - Toronto Tempo 85,5,Isabelle Harrison,Toronto Tempo,"PTS 14, REB 6, AST 2, STL 1, FG 6-9",WNBA
401856971,WNBA,Portland Fire at Los Angeles Sparks,Final,Los Angeles Sparks,Portland Fire 72 - Los Angeles Sparks 89,5,Emily Engstler,Portland Fire,"PTS 10, REB 8, STL 1, FG 4-7, 3PT 0-2",WNBA
401856972,WNBA,New York Liberty at Connecticut Sun,Final,New York Liberty,New York Liberty 89 - Connecticut Sun 80,5,Saniya Rivers,Connecticut Sun,"PTS 12, REB 5, AST 3, BLK 2, FG 6-15",WNBA
401856973,WNBA,Indiana Fever at Washington Mystics,Final,Indiana Fever,Indiana Fever 78 - Washington Mystics 76,5,Sonia Citron,Washington Mystics,"PTS 12, AST 5, STL 1, BLK 2, FG 3-9",WNBA
401856974,WNBA,Seattle Storm at Las Vegas Aces,Upcoming,Las Vegas Aces,Seattle Storm 66 - Las Vegas Aces 76,1,A'ja Wilson,Las Vegas Aces,"PTS 29, REB 9, AST 5, STL 1, BLK 3",WNBA
401856974,WNBA,Seattle Storm at Las Vegas Aces,Upcoming,Las Vegas Aces,Seattle Storm 66 - Las Vegas Aces 76,2,Jackie Young,Las Vegas Aces,"PTS 15, REB 3, AST 4, BLK 1, FG 6-13",WNBA
401856974,WNBA,Seattle Storm at Las Vegas Aces,Upcoming,Las Vegas Aces,Seattle Storm 66 - Las Vegas Aces 76,3,Natisha Hiedeman,Seattle Storm,"PTS 10, REB 2, AST 4, STL 3, FG 4-10",WNBA
401856974,WNBA,Seattle Storm at Las Vegas Aces,Upcoming,Las Vegas Aces,Seattle Storm 66 - Las Vegas Aces 76,4,Chelsea Gray,Las Vegas Aces,"PTS 12, REB 3, AST 7, FG 5-9, 3PT 1-3",WNBA
401856974,WNBA,Seattle Storm at Las Vegas Aces,Upcoming,Las Vegas Aces,Seattle Storm 66 - Las Vegas Aces 76,5,Dominique Malonga,Seattle Storm,"PTS 15, REB 4, STL 1, FG 6-11, 3PT 1-2",WNBA
