sport_family,league_id,team_id,team_name,player_id,display_name,candidate_id,local_candidate_path,source_url,photo_candidate_url,approval_status,identity_review_status,allowed_decisions,operator_decision,identity_verified,source_reviewed,local_file_reviewed,source_allowed_for_review_only,rights_reviewed,source_url_to_record,registry_action,operator_notes,reviewed_by,reviewed_at_local,approval_scope,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
womens_hockey,pwhl,minnesota_frost,Minnesota Frost,,operator_add_player_from_team_profile_source,minnesota_frost_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/minnesota_frost/minnesota_frost_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/minnesota-frost,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,minnesota_frost,Minnesota Frost,,operator_add_player_from_league_player_index,minnesota_frost_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/minnesota_frost/minnesota_frost_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,montreal_victoire,Montreal Victoire,,operator_add_player_from_team_roster,montreal_victoire_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/montreal_victoire/montreal_victoire_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/montreal-victoire/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,montreal_victoire,Montreal Victoire,,operator_add_player_from_team_profile_source,montreal_victoire_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/montreal_victoire/montreal_victoire_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/montreal-victoire,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,montreal_victoire,Montreal Victoire,,operator_add_player_from_league_player_index,montreal_victoire_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/montreal_victoire/montreal_victoire_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,new_york_sirens,New York Sirens,,operator_add_player_from_team_roster,new_york_sirens_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/new_york_sirens/new_york_sirens_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/new-york-sirens/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,new_york_sirens,New York Sirens,,operator_add_player_from_team_profile_source,new_york_sirens_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/new_york_sirens/new_york_sirens_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/new-york-sirens,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,new_york_sirens,New York Sirens,,operator_add_player_from_league_player_index,new_york_sirens_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/new_york_sirens/new_york_sirens_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,ottawa_charge,Ottawa Charge,,operator_add_player_from_team_roster,ottawa_charge_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/ottawa_charge/ottawa_charge_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/ottawa-charge/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,ottawa_charge,Ottawa Charge,,operator_add_player_from_team_profile_source,ottawa_charge_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/ottawa_charge/ottawa_charge_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/ottawa-charge,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,ottawa_charge,Ottawa Charge,,operator_add_player_from_league_player_index,ottawa_charge_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/ottawa_charge/ottawa_charge_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,san_jose,PWHL San Jose,,operator_add_player_from_team_roster,san_jose_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/san_jose/san_jose_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/san-jose/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,san_jose,PWHL San Jose,,operator_add_player_from_team_profile_source,san_jose_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/san_jose/san_jose_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/san-jose,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,san_jose,PWHL San Jose,,operator_add_player_from_league_player_index,san_jose_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/san_jose/san_jose_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,seattle_torrent,Seattle Torrent,,operator_add_player_from_team_roster,seattle_torrent_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/seattle_torrent/seattle_torrent_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/seattle-torrent/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,seattle_torrent,Seattle Torrent,,operator_add_player_from_team_profile_source,seattle_torrent_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/seattle_torrent/seattle_torrent_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/seattle-torrent,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,seattle_torrent,Seattle Torrent,,operator_add_player_from_league_player_index,seattle_torrent_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/seattle_torrent/seattle_torrent_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,toronto_sceptres,Toronto Sceptres,,operator_add_player_from_team_roster,toronto_sceptres_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/toronto_sceptres/toronto_sceptres_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/toronto-sceptres/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,toronto_sceptres,Toronto Sceptres,,operator_add_player_from_team_profile_source,toronto_sceptres_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/toronto_sceptres/toronto_sceptres_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/toronto-sceptres,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,toronto_sceptres,Toronto Sceptres,,operator_add_player_from_league_player_index,toronto_sceptres_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/toronto_sceptres/toronto_sceptres_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,vancouver_goldeneyes,Vancouver Goldeneyes,,operator_add_player_from_team_roster,vancouver_goldeneyes_roster_source_candidate_01,assets/leagues/womens_hockey/pwhl/athletes/vancouver_goldeneyes/vancouver_goldeneyes_roster_source_candidate_01/headshot.png,https://www.thepwhl.com/en/teams/vancouver-goldeneyes/roster,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,vancouver_goldeneyes,Vancouver Goldeneyes,,operator_add_player_from_team_profile_source,vancouver_goldeneyes_team_profile_source_candidate_02,assets/leagues/womens_hockey/pwhl/athletes/vancouver_goldeneyes/vancouver_goldeneyes_team_profile_source_candidate_02/headshot.png,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,vancouver_goldeneyes,Vancouver Goldeneyes,,operator_add_player_from_league_player_index,vancouver_goldeneyes_league_player_index_candidate_03,assets/leagues/womens_hockey/pwhl/athletes/vancouver_goldeneyes/vancouver_goldeneyes_league_player_index_candidate_03/headshot.png,https://www.thepwhl.com/en/stats/player-stats,,not_approved,source_review_ready_identity_not_filled,hold_identity|revise_source_metadata|deny_photo_candidate,hold_identity,no,no,no,no,no,,hold_no_registry_state_change_until_local_candidate_asset_exists,"Pending manual source and rights review; after Mike opens the source page, he may mark source_reviewed/source_allowed/rights_reviewed manually. Identity and approval still stay held until a named athlete and local candidate asset exist. No approval-state change.",,,review_only_renderer_womens_hockey_athlete_photo_trust_manual_intake,false,false,false,false,false,false
