rank,headline,template_name,headline_max_70,subhead_max_110,footer_max_45,slide_number,slide_role,slide_title,slide_body_max_120
3,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,Postgame Recap Template,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,"What happened, who stood out, and why it matters for Softball fans.",More softball coverage daily,3,Angle,The angle,"What happened, who stood out, and why it matters for Softball fans."
3,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,Postgame Recap Template,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,"What happened, who stood out, and why it matters for Softball fans.",More softball coverage daily,4,CTA,Your take on this Softball story?,Follow Her Sports Daily for more.
4,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,Tonight in the W 4-Slide Template,WNBA gameday discussion: What do you expect from Angel Reese in her,Records and milestones are proof points for the rise of women's sports.,More WNBA coverage daily,1,Hook,WNBA gameday discussion: What do you expect from Angel,The story you need to know.
4,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,Tonight in the W 4-Slide Template,WNBA gameday discussion: What do you expect from Angel Reese in her,Records and milestones are proof points for the rise of women's sports.,More WNBA coverage daily,2,Context,The milestone,Records and milestones are proof points for the rise of women's sports.
4,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,Tonight in the W 4-Slide Template,WNBA gameday discussion: What do you expect from Angel Reese in her,Records and milestones are proof points for the rise of women's sports.,More WNBA coverage daily,3,Angle,The angle,A milestone worth putting into context.
4,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,Tonight in the W 4-Slide Template,WNBA gameday discussion: What do you expect from Angel Reese in her,Records and milestones are proof points for the rise of women's sports.,More WNBA coverage daily,4,CTA,Your take on this WNBA story?,Follow Her Sports Daily for more.
5,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Milestone Graphic Template,Nelly Korda continues her historic march with 2026 U.S. Women's Open,Records and milestones are proof points for the rise of women's sports.,More LPGA coverage daily,1,Hook,Nelly Korda continues her historic march with 2026,The story you need to know.
5,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Milestone Graphic Template,Nelly Korda continues her historic march with 2026 U.S. Women's Open,Records and milestones are proof points for the rise of women's sports.,More LPGA coverage daily,2,Context,The milestone,Records and milestones are proof points for the rise of women's sports.
5,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Milestone Graphic Template,Nelly Korda continues her historic march with 2026 U.S. Women's Open,Records and milestones are proof points for the rise of women's sports.,More LPGA coverage daily,3,Angle,The angle,A milestone worth putting into context.
5,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Milestone Graphic Template,Nelly Korda continues her historic march with 2026 U.S. Women's Open,Records and milestones are proof points for the rise of women's sports.,More LPGA coverage daily,4,CTA,Your take on this Golf / LPGA story?,Follow Her Sports Daily for more.
6,"Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says",Growth Carousel Template,Hilary Knight will play for PWHL expansion Detroit via sign-and-trade,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,1,Hook,Hilary Knight will play for PWHL expansion Detroit via,The story you need to know.
6,"Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says",Growth Carousel Template,Hilary Knight will play for PWHL expansion Detroit via sign-and-trade,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,2,Context,The number to know,Expansion stories show where fan demand and investor confidence are rising.
6,"Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says",Growth Carousel Template,Hilary Knight will play for PWHL expansion Detroit via sign-and-trade,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,3,Angle,Why this matters,Another sign that women's sports demand is outgrowing the old model.
6,"Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says",Growth Carousel Template,Hilary Knight will play for PWHL expansion Detroit via sign-and-trade,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,4,CTA,Your take on this PWHL / Women's Hockey story?,Follow Her Sports Daily for more.
7,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title Defense On Raw",Postgame Recap Template,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title","What happened, who stood out, and why it matters for Women's Sports fans.",More women's sports daily,1,Hook,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's",The story you need to know.
7,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title Defense On Raw",Postgame Recap Template,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title","What happened, who stood out, and why it matters for Women's Sports fans.",More women's sports daily,2,Context,What happened,This is timely Women's Sports coverage with a result fans may want explained quickly.
7,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title Defense On Raw",Postgame Recap Template,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title","What happened, who stood out, and why it matters for Women's Sports fans.",More women's sports daily,3,Angle,The angle,"What happened, who stood out, and why it matters for Women's Sports fans."
7,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title Defense On Raw",Postgame Recap Template,"Sol Ruca Defeats Lyra Valkyria, Wins First WWE Women's IC Title","What happened, who stood out, and why it matters for Women's Sports fans.",More women's sports daily,4,CTA,Your take on this Women's Sports story?,Follow Her Sports Daily for more.
8,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,Milestone Graphic Template,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s,Records and milestones are proof points for the rise of women's sports.,More softball coverage daily,1,Hook,Athletes Unlimited and TOGETHXR Debut “Everyone,The story you need to know.
8,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,Milestone Graphic Template,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s,Records and milestones are proof points for the rise of women's sports.,More softball coverage daily,2,Context,The milestone,Records and milestones are proof points for the rise of women's sports.
8,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,Milestone Graphic Template,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s,Records and milestones are proof points for the rise of women's sports.,More softball coverage daily,3,Angle,The angle,A milestone worth putting into context.
8,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,Milestone Graphic Template,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s,Records and milestones are proof points for the rise of women's sports.,More softball coverage daily,4,CTA,Your take on this Softball story?,Follow Her Sports Daily for more.
9,Toronto Sceptres Pushing Through Expansion Process,Growth Carousel Template,Toronto Sceptres Pushing Through Expansion Process,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,1,Hook,Toronto Sceptres Pushing Through Expansion Process,The story you need to know.
9,Toronto Sceptres Pushing Through Expansion Process,Growth Carousel Template,Toronto Sceptres Pushing Through Expansion Process,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,2,Context,The number to know,Expansion stories show where fan demand and investor confidence are rising.
9,Toronto Sceptres Pushing Through Expansion Process,Growth Carousel Template,Toronto Sceptres Pushing Through Expansion Process,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,3,Angle,Why this matters,Another sign that women's sports demand is outgrowing the old model.
9,Toronto Sceptres Pushing Through Expansion Process,Growth Carousel Template,Toronto Sceptres Pushing Through Expansion Process,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,4,CTA,Your take on this PWHL / Women's Hockey story?,Follow Her Sports Daily for more.
10,Michigan Women’s Basketball announces Big Ten home/away opponents,Standard Feed Card Template,Michigan Women’s Basketball announces Big Ten home/away opponents,"This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,1,Hook,Michigan Women’s Basketball announces Big Ten,The story you need to know.
10,Michigan Women’s Basketball announces Big Ten home/away opponents,Standard Feed Card Template,Michigan Women’s Basketball announces Big Ten home/away opponents,"This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,2,Context,Why it matters,"This is a useful update, but it should be weighed against stronger stories."
10,Michigan Women’s Basketball announces Big Ten home/away opponents,Standard Feed Card Template,Michigan Women’s Basketball announces Big Ten home/away opponents,"This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,3,Angle,The angle,Quick hit: Michigan Women’s Basketball announces Big Ten home/away opponents
10,Michigan Women’s Basketball announces Big Ten home/away opponents,Standard Feed Card Template,Michigan Women’s Basketball announces Big Ten home/away opponents,"This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,4,CTA,Your take on this NCAA Women's Basketball story?,Follow Her Sports Daily for more.
