approved_asset_id,asset_id,approved_variant,entity_type,entity_name,source_url,page_url,master_path,web_path,rights_status,approved_by,approved_utc,usage_scope,notes
appr_46c4bc5989b05f,ast_46c4bc5989b05f,primary_player_photo_v1,player,Use Dallas,https://upload.wikimedia.org/wikipedia/commons/f/f6/Dallas_vs._UT_Arlington_men%27s_wheelchair_basketball_2020_01_%28Dallas_warming_up%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Dallas_vs._UT_Arlington_men%27s_wheelchair_basketball_2020_01_%28Dallas_warming_up%29.jpg,data/assets/player_images/use-dallas_img_e1ae9fad28f664.jpg,data/assets/player_images/use-dallas_img_e1ae9fad28f664.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:53:07.861484+00:00,HSD social graphics,Required people/player image sourced via commons_api.
appr_14945fd31a3a9d,ast_14945fd31a3a9d,primary_player_photo_v1,player,Los Angeles Sparks.,https://upload.wikimedia.org/wikipedia/commons/c/c2/The_Minnesota_Lynx_huddle_during_the_second_half_of_the_game_against_the_Los_Angeles_Sparks.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/The_Minnesota_Lynx_huddle_during_the_second_half_of_the_game_against_the_Los_Angeles_Sparks.jpg,data/assets/player_images/los-angeles-sparks_img_1eefc8b53a66d0.jpg,data/assets/player_images/los-angeles-sparks_img_1eefc8b53a66d0.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:57:06.374786+00:00,HSD social graphics,Required people/player image sourced via commons_api.
appr_2d9a5cdffd79d7,ast_2d9a5cdffd79d7,primary_player_photo_v1,player,A'ja Wilson,https://commons.wikimedia.org/wiki/Special:Redirect/file/A%27ja%20Wilson.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/A%27ja%20Wilson.jpg,data/assets/player_images/a-ja-wilson_img_bc9d5ea0730f15.jpg,data/assets/player_images/a-ja-wilson_img_bc9d5ea0730f15.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:58:47.265432+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_f99707780fd466,ast_f99707780fd466,primary_player_photo_v1,player,Gabby Williams,https://commons.wikimedia.org/wiki/Special:Redirect/file/Gabby%20Williams%205%20Fenerbah%C3%A7e%20WB%20EuroLeague%20Women%2020250108%20%281%29.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Gabby%20Williams%205%20Fenerbah%C3%A7e%20WB%20EuroLeague%20Women%2020250108%20%281%29.jpg,data/assets/player_images/gabby-williams_img_76997e5fc820a2.jpg,data/assets/player_images/gabby-williams_img_76997e5fc820a2.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:58:54.934490+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_08c59b4ecde0c1,ast_08c59b4ecde0c1,primary_player_photo_v1,player,Jackie Young,https://commons.wikimedia.org/wiki/Special:Redirect/file/Jackie%20Young.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Jackie%20Young.jpg,data/assets/player_images/jackie-young_img_6028f5e4a8042a.jpg,data/assets/player_images/jackie-young_img_6028f5e4a8042a.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:01.983816+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_f9ebd695d5736c,ast_f9ebd695d5736c,primary_player_photo_v1,player,Natasha Howard,https://commons.wikimedia.org/wiki/Special:Redirect/file/Natasha%20Howard%20%28basketball%29%2000%20%C3%87BK%20Mersin%20TKBSL%2020250104%20%287%29.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Natasha%20Howard%20%28basketball%29%2000%20%C3%87BK%20Mersin%20TKBSL%2020250104%20%287%29.jpg,data/assets/player_images/natasha-howard_img_7c5aaef665f58a.jpg,data/assets/player_images/natasha-howard_img_7c5aaef665f58a.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:09.525103+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_37bca07ca08aa4,ast_37bca07ca08aa4,primary_player_photo_v1,player,Olivia Miles,https://commons.wikimedia.org/wiki/Special:Redirect/file/UNC%20vs%20ND%20%28Jan%202025%29%2023%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/UNC%20vs%20ND%20%28Jan%202025%29%2023%20%28cropped%29.jpg,data/assets/player_images/olivia-miles_img_a898e15f5c26b7.jpg,data/assets/player_images/olivia-miles_img_a898e15f5c26b7.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:17.066527+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_8bd0af15e97991,ast_8bd0af15e97991,primary_player_photo_v1,player,Natisha Hiedeman,https://commons.wikimedia.org/wiki/Special:Redirect/file/Natisha%20Hiedeman%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Natisha%20Hiedeman%20%28cropped%29.jpg,data/assets/player_images/natisha-hiedeman_img_e6ea9532b77671.jpg,data/assets/player_images/natisha-hiedeman_img_e6ea9532b77671.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:24.367839+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_920597fdff68d4,ast_920597fdff68d4,primary_player_photo_v1,player,DeWanna Bonner,https://commons.wikimedia.org/wiki/Special:Redirect/file/Bonner9-20180601.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Bonner9-20180601.jpg,data/assets/player_images/dewanna-bonner_img_bb07e37b03eda0.jpg,data/assets/player_images/dewanna-bonner_img_bb07e37b03eda0.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:31.072511+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_00637795ef7ab5,ast_00637795ef7ab5,primary_player_photo_v1,player,Natasha Mack,https://commons.wikimedia.org/wiki/Special:Redirect/file/Natasha%20Mack%202024%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Natasha%20Mack%202024%20%28cropped%29.jpg,data/assets/player_images/natasha-mack_img_ca1cdd91efc73c.jpg,data/assets/player_images/natasha-mack_img_ca1cdd91efc73c.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:37.833200+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
appr_8618f797bbf877,ast_8618f797bbf877,primary_player_photo_v1,player,Monique Akoa Makani,https://commons.wikimedia.org/wiki/Special:Redirect/file/Monique%20Akoa%20Makani%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/Special:Redirect/file/Monique%20Akoa%20Makani%20%28cropped%29.jpg,data/assets/player_images/monique-akoa-makani_img_f9995fbce7fc7a.jpg,data/assets/player_images/monique-akoa-makani_img_f9995fbce7fc7a.jpg,auto_approved_by_hsd_aggressive_policy,HSD people/player image sourcing pipeline,2026-06-09T20:59:44.404613+00:00,HSD social graphics,Required people/player image sourced via wikidata_p18.
