rank,headline,template_name,headline_max_70,subhead_max_110,footer_max_45,slide_number,slide_role,slide_title,slide_body_max_120
4,Gotham FC announces first-ever ‘dedicated’ training facility,Milestone Graphic Template,Gotham FC announces first-ever ‘dedicated’ training facility,Records and milestones are proof points for the rise of women's sports.,More women's soccer daily,4,CTA,Your take on this NWSL / Women's Soccer story?,Follow Her Sports Daily for more.
5,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,Growth Carousel Template,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,This helps show the business momentum behind women's sports.,More LPGA coverage daily,1,Hook,U.S. Women's Open viewership soars for Nelly Korda's,The story you need to know.
5,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,Growth Carousel Template,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,This helps show the business momentum behind women's sports.,More LPGA coverage daily,2,Context,The number to know,This helps show the business momentum behind women's sports.
5,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,Growth Carousel Template,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,This helps show the business momentum behind women's sports.,More LPGA coverage daily,3,Angle,Why this matters,The business of women's sports is not emerging anymore. It is becoming big business.
5,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,Growth Carousel Template,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,This helps show the business momentum behind women's sports.,More LPGA coverage daily,4,CTA,Your take on this Golf / LPGA story?,Follow Her Sports Daily for more.
6,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM FOUNDATIONAL SIGNINGS,Growth Carousel Template,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,1,Hook,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER,The story you need to know.
6,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM FOUNDATIONAL SIGNINGS,Growth Carousel Template,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,2,Context,The number to know,Expansion stories show where fan demand and investor confidence are rising.
6,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM FOUNDATIONAL SIGNINGS,Growth Carousel Template,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,3,Angle,Why this matters,Another sign that women's sports demand is outgrowing the old model.
6,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM FOUNDATIONAL SIGNINGS,Growth Carousel Template,PWHL COMPLETES PHASE 2 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS,Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,4,CTA,Your take on this PWHL / Women's Hockey story?,Follow Her Sports Daily for more.
7,"Berlin Open 411: Dates, draws, prize money and everything to know",Growth Carousel Template,"Berlin Open 411: Dates, draws, prize money and everything to know",This helps show the business momentum behind women's sports.,More women's sports daily,1,Hook,"Berlin Open 411: Dates, draws, prize money and",The story you need to know.
7,"Berlin Open 411: Dates, draws, prize money and everything to know",Growth Carousel Template,"Berlin Open 411: Dates, draws, prize money and everything to know",This helps show the business momentum behind women's sports.,More women's sports daily,2,Context,The number to know,This helps show the business momentum behind women's sports.
7,"Berlin Open 411: Dates, draws, prize money and everything to know",Growth Carousel Template,"Berlin Open 411: Dates, draws, prize money and everything to know",This helps show the business momentum behind women's sports.,More women's sports daily,3,Angle,Why this matters,The business of women's sports is not emerging anymore. It is becoming big business.
7,"Berlin Open 411: Dates, draws, prize money and everything to know",Growth Carousel Template,"Berlin Open 411: Dates, draws, prize money and everything to know",This helps show the business momentum behind women's sports.,More women's sports daily,4,CTA,Your take on this Tennis story?,Follow Her Sports Daily for more.
8,England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs,Growth Carousel Template,England women's player ratings vs Ukraine: Lauren James dazzles and,This helps show the business momentum behind women's sports.,More women's soccer daily,1,Hook,England women's player ratings vs Ukraine: Lauren,The story you need to know.
8,England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs,Growth Carousel Template,England women's player ratings vs Ukraine: Lauren James dazzles and,This helps show the business momentum behind women's sports.,More women's soccer daily,2,Context,The number to know,This helps show the business momentum behind women's sports.
8,England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs,Growth Carousel Template,England women's player ratings vs Ukraine: Lauren James dazzles and,This helps show the business momentum behind women's sports.,More women's soccer daily,3,Angle,Why this matters,The business of women's sports is not emerging anymore. It is becoming big business.
8,England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs,Growth Carousel Template,England women's player ratings vs Ukraine: Lauren James dazzles and,This helps show the business momentum behind women's sports.,More women's soccer daily,4,CTA,Your take on this NWSL / Women's Soccer story?,Follow Her Sports Daily for more.
9,"After Phase 2 losses, who will the Montréal Victoire protect in Phase 3 of expansion?",Growth Carousel Template,"After Phase 2 losses, who will the Montréal Victoire protect in Phase",Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,1,Hook,"After Phase 2 losses, who will the Montréal Victoire",The story you need to know.
9,"After Phase 2 losses, who will the Montréal Victoire protect in Phase 3 of expansion?",Growth Carousel Template,"After Phase 2 losses, who will the Montréal Victoire protect in Phase",Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,2,Context,The number to know,Expansion stories show where fan demand and investor confidence are rising.
9,"After Phase 2 losses, who will the Montréal Victoire protect in Phase 3 of expansion?",Growth Carousel Template,"After Phase 2 losses, who will the Montréal Victoire protect in Phase",Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,3,Angle,Why this matters,Another sign that women's sports demand is outgrowing the old model.
9,"After Phase 2 losses, who will the Montréal Victoire protect in Phase 3 of expansion?",Growth Carousel Template,"After Phase 2 losses, who will the Montréal Victoire protect in Phase",Expansion stories show where fan demand and investor confidence are rising.,More women's sports daily,4,CTA,Your take on this PWHL / Women's Hockey story?,Follow Her Sports Daily for more.
10,"Iowa State women's basketball, home-and-home league opponents announced",Standard Feed Card Template,"Iowa State women's basketball, home-and-home league opponents","This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,1,Hook,"Iowa State women's basketball, home-and-home league",The story you need to know.
10,"Iowa State women's basketball, home-and-home league opponents announced",Standard Feed Card Template,"Iowa State women's basketball, home-and-home league opponents","This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,2,Context,Why it matters,"This is a useful update, but it should be weighed against stronger stories."
10,"Iowa State women's basketball, home-and-home league opponents announced",Standard Feed Card Template,"Iowa State women's basketball, home-and-home league opponents","This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,3,Angle,The angle,"Quick hit: Iowa State women's basketball, home-and-home league opponents announced"
10,"Iowa State women's basketball, home-and-home league opponents announced",Standard Feed Card Template,"Iowa State women's basketball, home-and-home league opponents","This is a useful update, but it should be weighed against stronger stories.",More women's hoops daily,4,CTA,Your take on this NCAA Women's Basketball story?,Follow Her Sports Daily for more.
