run_id,candidate_id,source_id,source_name,source_priority,source_type,url,domain,fetch_status,http_status,title,description,matched_terms,published_hint,usable_context,context_signal,fetched_at_utc,review_flag,notes
ec03c1b2dd6f47c7,530cf85113fc0a6b,team_minnesota_lynx,Minnesota Lynx official,90,official_team,https://lynx.wnba.com/,lynx.wnba.com,ok,200,The Official Website of the Minnesota Lynx | WNBA,"Explore the official home for the WNBA lynx for live scores, exciting video highlights, and the latest team news. Discover where we stand in the league and get the complete schedule for the 2026 WNBA season.","minnesota lynx, wnba",,Yes,"Matched source metadata terms: minnesota lynx, wnba",2026-06-07T04:03:09.690823+00:00,,Official team site.
ec03c1b2dd6f47c7,530cf85113fc0a6b,team_seattle_storm,Seattle Storm official,90,official_team,https://storm.wnba.com/,storm.wnba.com,ok,200,The Official Website of the Seattle Storm | WNBA,"Explore the official home for the WNBA storm for live scores, exciting video highlights, and the latest team news. Discover where we stand in the league and get the complete schedule for the 2026 WNBA season.","seattle storm, wnba",,Yes,"Matched source metadata terms: seattle storm, wnba",2026-06-07T04:03:10.277489+00:00,,Official team site.
ec03c1b2dd6f47c7,530cf85113fc0a6b,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,202,,,wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T04:03:10.668373+00:00,,Backup box score and story-link source.
ec03c1b2dd6f47c7,530cf85113fc0a6b,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T04:03:11.418471+00:00,,"Use for wire-style context, never copied prose."
ec03c1b2dd6f47c7,6517db06f13f13e1,wnba,WNBA official,100,official_league,https://www.wnba.com/,www.wnba.com,ok,200,The Official Home of the WNBA | Women's National Basketball Association,"The official home of the Women's National Basketball Association. Keep up to date with news, scores, and standings for your favorite teams.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T04:03:11.876248+00:00,,"Official WNBA league source. Use for schedule, stats, news, transactions, injuries."
ec03c1b2dd6f47c7,6517db06f13f13e1,team_phoenix_mercury,Phoenix Mercury official,90,official_team,https://mercury.wnba.com/,mercury.wnba.com,ok,200,The Official Website of the Phoenix Mercury | WNBA,"The official website of the Phoenix Mercury. Includes news, scores, schedules, statistics, photos and video.","phoenix mercury, wnba",,Yes,"Matched source metadata terms: phoenix mercury, wnba",2026-06-07T04:03:12.579098+00:00,,Official team site.
ec03c1b2dd6f47c7,6517db06f13f13e1,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,202,,,wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T04:03:12.972070+00:00,,Backup box score and story-link source.
ec03c1b2dd6f47c7,6517db06f13f13e1,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T04:03:13.694004+00:00,,"Use for wire-style context, never copied prose."
ec03c1b2dd6f47c7,c445afcdada3c564,volleyball_world,Volleyball World,95,official_competition,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/,en.volleyballworld.com,ok,200,VNL 2026 - FIVB Men's & Women's Volleyball Nations League,"Official home of VNL 2026. Find full competition schedules, rosters, team stats, results and match news at Volleyball World.",,,Partial,Official source available: Volleyball World,2026-06-07T04:03:14.481982+00:00,,Official VNL and global volleyball narrative source.
ec03c1b2dd6f47c7,c445afcdada3c564,cev,CEV,85,official_confederation,https://www.cev.eu/,www.cev.eu,ok,200,Home | CEV,,,,Partial,Official source available: CEV,2026-06-07T04:03:16.644595+00:00,,Official European volleyball context source.
ec03c1b2dd6f47c7,ad2950c02033605b,volleyball_world,Volleyball World,95,official_competition,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/,en.volleyballworld.com,ok,200,VNL 2026 - FIVB Men's & Women's Volleyball Nations League,"Official home of VNL 2026. Find full competition schedules, rosters, team stats, results and match news at Volleyball World.",,,Partial,Official source available: Volleyball World,2026-06-07T04:03:17.127635+00:00,,Official VNL and global volleyball narrative source.
ec03c1b2dd6f47c7,ad2950c02033605b,cev,CEV,85,official_confederation,https://www.cev.eu/,www.cev.eu,ok,200,Home | CEV,,,,Partial,Official source available: CEV,2026-06-07T04:03:19.285580+00:00,,Official European volleyball context source.
ec03c1b2dd6f47c7,655b2575c0c2767a,volleyball_world,Volleyball World,95,official_competition,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/,en.volleyballworld.com,ok,200,VNL 2026 - FIVB Men's & Women's Volleyball Nations League,"Official home of VNL 2026. Find full competition schedules, rosters, team stats, results and match news at Volleyball World.",,,Partial,Official source available: Volleyball World,2026-06-07T04:03:19.761246+00:00,,Official VNL and global volleyball narrative source.
ec03c1b2dd6f47c7,655b2575c0c2767a,cev,CEV,85,official_confederation,https://www.cev.eu/,www.cev.eu,ok,200,Home | CEV,,,,Partial,Official source available: CEV,2026-06-07T04:03:21.906705+00:00,,Official European volleyball context source.
ec03c1b2dd6f47c7,b5cc1c00df4d2e0d,volleyball_world,Volleyball World,95,official_competition,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/,en.volleyballworld.com,ok,200,VNL 2026 - FIVB Men's & Women's Volleyball Nations League,"Official home of VNL 2026. Find full competition schedules, rosters, team stats, results and match news at Volleyball World.",,,Partial,Official source available: Volleyball World,2026-06-07T04:03:22.444320+00:00,,Official VNL and global volleyball narrative source.
ec03c1b2dd6f47c7,b5cc1c00df4d2e0d,cev,CEV,85,official_confederation,https://www.cev.eu/,www.cev.eu,ok,200,Home | CEV,,,,Partial,Official source available: CEV,2026-06-07T04:03:24.760431+00:00,,Official European volleyball context source.
ec03c1b2dd6f47c7,ea77f97e5ee230ce,volleyball_world,Volleyball World,95,official_competition,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/,en.volleyballworld.com,ok,200,VNL 2026 - FIVB Men's & Women's Volleyball Nations League,"Official home of VNL 2026. Find full competition schedules, rosters, team stats, results and match news at Volleyball World.",,,Partial,Official source available: Volleyball World,2026-06-07T04:03:25.245399+00:00,,Official VNL and global volleyball narrative source.
ec03c1b2dd6f47c7,ea77f97e5ee230ce,cev,CEV,85,official_confederation,https://www.cev.eu/,www.cev.eu,ok,200,Home | CEV,,,,Partial,Official source available: CEV,2026-06-07T04:03:27.301685+00:00,,Official European volleyball context source.
ec03c1b2dd6f47c7,9e5fcefc25333822,volleyball_world,Volleyball World,95,official_competition,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/,en.volleyballworld.com,ok,200,VNL 2026 - FIVB Men's & Women's Volleyball Nations League,"Official home of VNL 2026. Find full competition schedules, rosters, team stats, results and match news at Volleyball World.",,,Partial,Official source available: Volleyball World,2026-06-07T04:03:27.800894+00:00,,Official VNL and global volleyball narrative source.
ec03c1b2dd6f47c7,9e5fcefc25333822,cev,CEV,85,official_confederation,https://www.cev.eu/,www.cev.eu,ok,200,Home | CEV,,,,Partial,Official source available: CEV,2026-06-07T04:03:29.773884+00:00,,Official European volleyball context source.
ec03c1b2dd6f47c7,7adcf99444879685,fifa_womens_football,FIFA Women's Football,95,official_global,https://www.fifa.com/en/womens-football,www.fifa.com,ok,200,Inside FIFA,"The official site of the international governing body of football with news, national associations, competitions, results, fixtures, development, organisation, world rankings, statistics, the International Football Association Board, history, laws of the game, futsal, publications, downloads, and contact details.",,,Partial,Official source available: FIFA Women's Football,2026-06-07T04:03:30.404351+00:00,,Official global women's soccer context source.
ec03c1b2dd6f47c7,7adcf99444879685,nwsl,NWSL official,95,official_league,https://www.nwslsoccer.com/,www.nwslsoccer.com,ok,200,NWSLsoccer.com - The Official Site of National Women's Soccer League,"Home of the National Women's Soccer League, get all the info you need right here: Advanced stats, game replays, player info, game schedules and much more.",,,Partial,Official source available: NWSL official,2026-06-07T04:03:31.032527+00:00,,Official NWSL source.
ec03c1b2dd6f47c7,7adcf99444879685,uefa_womens_football,UEFA Women's Football,92,official_confederation,https://www.uefa.com/womenschampionsleague/,www.uefa.com,ok,200,UEFA Women's Champions League,"The official site of UEFA Women's Champions League 2025/2026. Visit now for information such as news, stats, videos, player and club information and much more.",,,Partial,Official source available: UEFA Women's Football,2026-06-07T04:03:33.188151+00:00,,Official UEFA women's soccer context source.
ec03c1b2dd6f47c7,7adcf99444879685,espn_soccer,ESPN Soccer,70,mainstream_context,https://www.espn.com/soccer/,www.espn.com,ok,202,,,,,Partial,Secondary source available: ESPN Soccer,2026-06-07T04:03:33.579999+00:00,,Mainstream soccer context source.
ec03c1b2dd6f47c7,7adcf99444879685,guardian_womens_football,The Guardian women's football,65,mainstream_context,https://www.theguardian.com/football/womens-football,www.theguardian.com,http_error,404,,,,,No,,2026-06-07T04:03:34.131298+00:00,source_fetch_failed,HTTP 404
ec03c1b2dd6f47c7,7adcf99444879685,bbc_womens_football,BBC women's football,65,mainstream_context,https://www.bbc.com/sport/football/womens,www.bbc.com,ok,200,Women's Football - BBC Sport,"The home of Women's Football on BBC Sport online. Includes the latest news stories, results, fixtures, video and audio.",,,Partial,Secondary source available: BBC women's football,2026-06-07T04:03:34.955375+00:00,,Mainstream women's football context source.
ec03c1b2dd6f47c7,e2cec6594bf027c8,fifa_womens_football,FIFA Women's Football,95,official_global,https://www.fifa.com/en/womens-football,www.fifa.com,ok,200,Inside FIFA,"The official site of the international governing body of football with news, national associations, competitions, results, fixtures, development, organisation, world rankings, statistics, the International Football Association Board, history, laws of the game, futsal, publications, downloads, and contact details.",,,Partial,Official source available: FIFA Women's Football,2026-06-07T04:03:35.451462+00:00,,Official global women's soccer context source.
ec03c1b2dd6f47c7,e2cec6594bf027c8,nwsl,NWSL official,95,official_league,https://www.nwslsoccer.com/,www.nwslsoccer.com,ok,200,NWSLsoccer.com - The Official Site of National Women's Soccer League,"Home of the National Women's Soccer League, get all the info you need right here: Advanced stats, game replays, player info, game schedules and much more.",,,Partial,Official source available: NWSL official,2026-06-07T04:03:35.896116+00:00,,Official NWSL source.
ec03c1b2dd6f47c7,e2cec6594bf027c8,uefa_womens_football,UEFA Women's Football,92,official_confederation,https://www.uefa.com/womenschampionsleague/,www.uefa.com,ok,200,UEFA Women's Champions League,"The official site of UEFA Women's Champions League 2025/2026. Visit now for information such as news, stats, videos, player and club information and much more.",,,Partial,Official source available: UEFA Women's Football,2026-06-07T04:03:36.425174+00:00,,Official UEFA women's soccer context source.
ec03c1b2dd6f47c7,e2cec6594bf027c8,espn_soccer,ESPN Soccer,70,mainstream_context,https://www.espn.com/soccer/,www.espn.com,ok,202,,,,,Partial,Secondary source available: ESPN Soccer,2026-06-07T04:03:36.817351+00:00,,Mainstream soccer context source.
ec03c1b2dd6f47c7,e2cec6594bf027c8,guardian_womens_football,The Guardian women's football,65,mainstream_context,https://www.theguardian.com/football/womens-football,www.theguardian.com,http_error,404,,,,,No,,2026-06-07T04:03:37.245002+00:00,source_fetch_failed,HTTP 404
ec03c1b2dd6f47c7,e2cec6594bf027c8,bbc_womens_football,BBC women's football,65,mainstream_context,https://www.bbc.com/sport/football/womens,www.bbc.com,ok,200,Women's Football - BBC Sport,"The home of Women's Football on BBC Sport online. Includes the latest news stories, results, fixtures, video and audio.",,,Partial,Secondary source available: BBC women's football,2026-06-07T04:03:37.728923+00:00,,Mainstream women's football context source.
ec03c1b2dd6f47c7,894d5e225ce0cf7c,fifa_womens_football,FIFA Women's Football,95,official_global,https://www.fifa.com/en/womens-football,www.fifa.com,ok,200,Inside FIFA,"The official site of the international governing body of football with news, national associations, competitions, results, fixtures, development, organisation, world rankings, statistics, the International Football Association Board, history, laws of the game, futsal, publications, downloads, and contact details.",,,Partial,Official source available: FIFA Women's Football,2026-06-07T04:03:38.228444+00:00,,Official global women's soccer context source.
ec03c1b2dd6f47c7,894d5e225ce0cf7c,nwsl,NWSL official,95,official_league,https://www.nwslsoccer.com/,www.nwslsoccer.com,ok,200,NWSLsoccer.com - The Official Site of National Women's Soccer League,"Home of the National Women's Soccer League, get all the info you need right here: Advanced stats, game replays, player info, game schedules and much more.",,,Partial,Official source available: NWSL official,2026-06-07T04:03:38.667019+00:00,,Official NWSL source.
ec03c1b2dd6f47c7,894d5e225ce0cf7c,uefa_womens_football,UEFA Women's Football,92,official_confederation,https://www.uefa.com/womenschampionsleague/,www.uefa.com,ok,200,UEFA Women's Champions League,"The official site of UEFA Women's Champions League 2025/2026. Visit now for information such as news, stats, videos, player and club information and much more.",,,Partial,Official source available: UEFA Women's Football,2026-06-07T04:03:39.162114+00:00,,Official UEFA women's soccer context source.
ec03c1b2dd6f47c7,894d5e225ce0cf7c,espn_soccer,ESPN Soccer,70,mainstream_context,https://www.espn.com/soccer/,www.espn.com,ok,202,,,,,Partial,Secondary source available: ESPN Soccer,2026-06-07T04:03:39.553731+00:00,,Mainstream soccer context source.
ec03c1b2dd6f47c7,894d5e225ce0cf7c,guardian_womens_football,The Guardian women's football,65,mainstream_context,https://www.theguardian.com/football/womens-football,www.theguardian.com,http_error,404,,,,,No,,2026-06-07T04:03:39.991057+00:00,source_fetch_failed,HTTP 404
ec03c1b2dd6f47c7,894d5e225ce0cf7c,bbc_womens_football,BBC women's football,65,mainstream_context,https://www.bbc.com/sport/football/womens,www.bbc.com,ok,200,Women's Football - BBC Sport,"The home of Women's Football on BBC Sport online. Includes the latest news stories, results, fixtures, video and audio.",,,Partial,Secondary source available: BBC women's football,2026-06-07T04:03:40.460641+00:00,,Mainstream women's football context source.
ec03c1b2dd6f47c7,4c6e400b600375ee,fifa_womens_football,FIFA Women's Football,95,official_global,https://www.fifa.com/en/womens-football,www.fifa.com,ok,200,Inside FIFA,"The official site of the international governing body of football with news, national associations, competitions, results, fixtures, development, organisation, world rankings, statistics, the International Football Association Board, history, laws of the game, futsal, publications, downloads, and contact details.",,,Partial,Official source available: FIFA Women's Football,2026-06-07T04:03:40.949429+00:00,,Official global women's soccer context source.
ec03c1b2dd6f47c7,4c6e400b600375ee,nwsl,NWSL official,95,official_league,https://www.nwslsoccer.com/,www.nwslsoccer.com,ok,200,NWSLsoccer.com - The Official Site of National Women's Soccer League,"Home of the National Women's Soccer League, get all the info you need right here: Advanced stats, game replays, player info, game schedules and much more.",,,Partial,Official source available: NWSL official,2026-06-07T04:03:41.393283+00:00,,Official NWSL source.
ec03c1b2dd6f47c7,4c6e400b600375ee,uefa_womens_football,UEFA Women's Football,92,official_confederation,https://www.uefa.com/womenschampionsleague/,www.uefa.com,ok,200,UEFA Women's Champions League,"The official site of UEFA Women's Champions League 2025/2026. Visit now for information such as news, stats, videos, player and club information and much more.",,,Partial,Official source available: UEFA Women's Football,2026-06-07T04:03:41.866692+00:00,,Official UEFA women's soccer context source.
ec03c1b2dd6f47c7,4c6e400b600375ee,espn_soccer,ESPN Soccer,70,mainstream_context,https://www.espn.com/soccer/,www.espn.com,ok,202,,,,,Partial,Secondary source available: ESPN Soccer,2026-06-07T04:03:42.259163+00:00,,Mainstream soccer context source.
ec03c1b2dd6f47c7,4c6e400b600375ee,guardian_womens_football,The Guardian women's football,65,mainstream_context,https://www.theguardian.com/football/womens-football,www.theguardian.com,http_error,404,,,,,No,,2026-06-07T04:03:42.704461+00:00,source_fetch_failed,HTTP 404
ec03c1b2dd6f47c7,4c6e400b600375ee,bbc_womens_football,BBC women's football,65,mainstream_context,https://www.bbc.com/sport/football/womens,www.bbc.com,ok,200,Women's Football - BBC Sport,"The home of Women's Football on BBC Sport online. Includes the latest news stories, results, fixtures, video and audio.",,,Partial,Secondary source available: BBC women's football,2026-06-07T04:03:43.183222+00:00,,Mainstream women's football context source.
