scope_id,league_id,entity_type,entity_id,display_name,local_logo_path,current_source_url,official_source_candidate,current_approval_status,allowed_decisions,operator_decision,source_reviewed,identity_match,source_url_to_record,registry_action,operator_notes,reviewed_by,reviewed_at_local,approval_scope,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
nwsl,nwsl,team,orlando_pride,Orlando Pride,assets/leagues/womens_soccer/nwsl/teams/orlando_pride/logo.png,https://www.nwslsoccer.com/teams/c3e9513e280b41e5bfbb8230076e8c43/orlando-pride/index,https://www.nwslsoccer.com/teams/c3e9513e280b41e5bfbb8230076e8c43/orlando-pride/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/c3e9513e280b41e5bfbb8230076e8c43/orlando-pride/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
nwsl,nwsl,team,portland_thorns_fc,Portland Thorns FC,assets/leagues/womens_soccer/nwsl/teams/portland_thorns_fc/logo.png,https://www.nwslsoccer.com/teams/96ba7b37bd8544a1a7329183459150ff/portland-thorns-fc/index,https://www.nwslsoccer.com/teams/96ba7b37bd8544a1a7329183459150ff/portland-thorns-fc/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/96ba7b37bd8544a1a7329183459150ff/portland-thorns-fc/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
nwsl,nwsl,team,racing_louisville_fc,Racing Louisville FC,assets/leagues/womens_soccer/nwsl/teams/racing_louisville_fc/logo.png,https://www.nwslsoccer.com/teams/ac29701756da44a08457762380c10733/racing-louisville-fc/index,https://www.nwslsoccer.com/teams/ac29701756da44a08457762380c10733/racing-louisville-fc/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/ac29701756da44a08457762380c10733/racing-louisville-fc/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
nwsl,nwsl,team,san_diego_wave_fc,San Diego Wave FC,assets/leagues/womens_soccer/nwsl/teams/san_diego_wave_fc/logo.png,https://www.nwslsoccer.com/teams/ca719042b34443c4bcfe380ca4850eaf/san-diego-wave-fc/index,https://www.nwslsoccer.com/teams/ca719042b34443c4bcfe380ca4850eaf/san-diego-wave-fc/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/ca719042b34443c4bcfe380ca4850eaf/san-diego-wave-fc/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
nwsl,nwsl,team,seattle_reign,Seattle Reign,assets/leagues/womens_soccer/nwsl/teams/seattle_reign/logo.png,https://www.nwslsoccer.com/teams/1151140adfc24339ba1c93cb0b6b0238/seattle-reign/index,https://www.nwslsoccer.com/teams/1151140adfc24339ba1c93cb0b6b0238/seattle-reign/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/1151140adfc24339ba1c93cb0b6b0238/seattle-reign/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
nwsl,nwsl,team,utah_royals_fc,Utah Royals FC,assets/leagues/womens_soccer/nwsl/teams/utah_royals_fc/logo.png,https://www.nwslsoccer.com/teams/acffc559cf7d485a9c05fa23ab57054b/utah-royals-fc/index,https://www.nwslsoccer.com/teams/acffc559cf7d485a9c05fa23ab57054b/utah-royals-fc/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/acffc559cf7d485a9c05fa23ab57054b/utah-royals-fc/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
nwsl,nwsl,team,washington_spirit,Washington Spirit,assets/leagues/womens_soccer/nwsl/teams/washington_spirit/logo.png,https://www.nwslsoccer.com/teams/c31d72afc09f42ee86418633aa41390a/washington-spirit/index,https://www.nwslsoccer.com/teams/c31d72afc09f42ee86418633aa41390a/washington-spirit/index,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.nwslsoccer.com/teams/c31d72afc09f42ee86418633aa41390a/washington-spirit/index,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,league,wsl_england,Barclays Women's Super League,assets/leagues/womens_soccer/europe_top_flight/wsl_england/league_mark.png,https://www.wslfootball.com/,https://www.wslfootball.com/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.wslfootball.com/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,league,liga_f_spain,Liga F Moeve,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/league_mark.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,league,frauen_bundesliga_germany,Google Pixel Womens Bundesliga,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/league_mark.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,premiere_ligue_france,league,premiere_ligue_france,Arkema Premiere Ligue,assets/leagues/womens_soccer/europe_top_flight/premiere_ligue_france/league_mark.png,https://uk.fff.fr/,https://uk.fff.fr/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://uk.fff.fr/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,league,serie_a_women_italy,Serie A Women Athora,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/league_mark.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,arsenal_women,Arsenal Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/arsenal_women/logo.png,https://www.arsenal.com/women,https://www.arsenal.com/women,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.arsenal.com/women,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,aston_villa_women,Aston Villa Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/aston_villa_women/logo.png,https://www.avfc.co.uk/teams/womens,https://www.avfc.co.uk/teams/womens,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.avfc.co.uk/teams/womens,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,brighton_hove_albion_women,Brighton & Hove Albion Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/brighton_hove_albion_women/logo.png,https://www.brightonandhovealbion.com/pages/en/womens-team,https://www.brightonandhovealbion.com/pages/en/womens-team,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.brightonandhovealbion.com/pages/en/womens-team,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,chelsea_women,Chelsea Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/chelsea_women/logo.png,https://www.chelseafc.com/en/teams/chelsea-women,https://www.chelseafc.com/en/teams/chelsea-women,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.chelseafc.com/en/teams/chelsea-women,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,everton_women,Everton Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/everton_women/logo.png,https://www.evertonfc.com/teams/women,https://www.evertonfc.com/teams/women,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.evertonfc.com/teams/women,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,leicester_city_women,Leicester City Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/leicester_city_women/logo.png,https://www.lcfc.com/pages/en/women,https://www.lcfc.com/pages/en/women,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.lcfc.com/pages/en/women,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,liverpool_women,Liverpool Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/liverpool_women/logo.png,https://www.liverpoolfc.com/team/womens,https://www.liverpoolfc.com/team/womens,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.liverpoolfc.com/team/womens,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,london_city_lionesses,London City Lionesses,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/london_city_lionesses/logo.png,https://www.londoncitylionesses.com/,https://www.londoncitylionesses.com/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.londoncitylionesses.com/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,manchester_city_women,Manchester City Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/manchester_city_women/logo.png,https://www.mancity.com/teams/mcwfc,https://www.mancity.com/teams/mcwfc,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.mancity.com/teams/mcwfc,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,manchester_united_women,Manchester United Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/manchester_united_women/logo.png,https://www.manutd.com/en/teams/women,https://www.manutd.com/en/teams/women,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.manutd.com/en/teams/women,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,tottenham_hotspur_women,Tottenham Hotspur Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/tottenham_hotspur_women/logo.png,https://www.tottenhamhotspur.com/teams/women/,https://www.tottenhamhotspur.com/teams/women/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.tottenhamhotspur.com/teams/women/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,wsl_england,team,west_ham_united_women,West Ham United Women,assets/leagues/womens_soccer/europe_top_flight/wsl_england/teams/west_ham_united_women/logo.png,https://www.whufc.com/teams/women,https://www.whufc.com/teams/women,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.whufc.com/teams/women,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,alhama_cf_elpozo,Alhama CF ElPozo,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/alhama_cf_elpozo/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,athletic_club,Athletic Club,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/athletic_club/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,atletico_de_madrid,Atlético de Madrid,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/atletico_de_madrid/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
