operator_rank,scope_id,league_id,team_id,team_name,candidate_rows,official_roster_candidate_rows,starter_candidate_rows,local_candidate_files_present,source_domains,highest_priority_source_tier,manual_intake_file,team_review_board_path,team_contact_sheet_path,operator_next_step,expansion_phase,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
11,nwsl,nwsl,portland_thorns_fc,Portland Thorns FC,31,31,0,0,www.nwslsoccer.com,official_public_roster_metadata,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/portland_thorns_fc.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/portland_thorns_fc.png,Review NWSL roster-sourced candidate rows first; add local candidate files only after human source and rights review.,phase_1_nwsl_roster_metadata,true,false,false,false,false,false,false
12,nwsl,nwsl,racing_louisville_fc,Racing Louisville FC,29,29,0,0,www.nwslsoccer.com,official_public_roster_metadata,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/racing_louisville_fc.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/racing_louisville_fc.png,Review NWSL roster-sourced candidate rows first; add local candidate files only after human source and rights review.,phase_1_nwsl_roster_metadata,true,false,false,false,false,false,false
13,nwsl,nwsl,san_diego_wave_fc,San Diego Wave FC,25,25,0,0,www.nwslsoccer.com,official_public_roster_metadata,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/san_diego_wave_fc.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/san_diego_wave_fc.png,Review NWSL roster-sourced candidate rows first; add local candidate files only after human source and rights review.,phase_1_nwsl_roster_metadata,true,false,false,false,false,false,false
14,nwsl,nwsl,seattle_reign,Seattle Reign,27,27,0,0,www.nwslsoccer.com,official_public_roster_metadata,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/seattle_reign.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/seattle_reign.png,Review NWSL roster-sourced candidate rows first; add local candidate files only after human source and rights review.,phase_1_nwsl_roster_metadata,true,false,false,false,false,false,false
15,nwsl,nwsl,utah_royals_fc,Utah Royals FC,27,27,0,0,www.nwslsoccer.com,official_public_roster_metadata,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/utah_royals_fc.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/utah_royals_fc.png,Review NWSL roster-sourced candidate rows first; add local candidate files only after human source and rights review.,phase_1_nwsl_roster_metadata,true,false,false,false,false,false,false
16,nwsl,nwsl,washington_spirit,Washington Spirit,27,27,0,0,www.nwslsoccer.com,official_public_roster_metadata,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/washington_spirit.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/nwsl/washington_spirit.png,Review NWSL roster-sourced candidate rows first; add local candidate files only after human source and rights review.,phase_1_nwsl_roster_metadata,true,false,false,false,false,false,false
17,europe_top_flight,wsl_england,arsenal_women,Arsenal Women,1,0,1,0,www.arsenal.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/arsenal_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/arsenal_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
18,europe_top_flight,wsl_england,aston_villa_women,Aston Villa Women,1,0,1,0,www.avfc.co.uk,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/aston_villa_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/aston_villa_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
19,europe_top_flight,wsl_england,brighton_hove_albion_women,Brighton & Hove Albion Women,1,0,1,0,www.brightonandhovealbion.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/brighton_hove_albion_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/brighton_hove_albion_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
20,europe_top_flight,wsl_england,chelsea_women,Chelsea Women,1,0,1,0,www.chelseafc.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/chelsea_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/chelsea_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
21,europe_top_flight,wsl_england,everton_women,Everton Women,1,0,1,0,www.evertonfc.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/everton_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/everton_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
22,europe_top_flight,wsl_england,leicester_city_women,Leicester City Women,1,0,1,0,www.lcfc.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/leicester_city_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/leicester_city_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
23,europe_top_flight,wsl_england,liverpool_women,Liverpool Women,1,0,1,0,www.liverpoolfc.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/liverpool_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/liverpool_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
24,europe_top_flight,wsl_england,london_city_lionesses,London City Lionesses,1,0,1,0,www.londoncitylionesses.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/london_city_lionesses.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/london_city_lionesses.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
25,europe_top_flight,wsl_england,manchester_city_women,Manchester City Women,1,0,1,0,www.mancity.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/manchester_city_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/manchester_city_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
26,europe_top_flight,wsl_england,manchester_united_women,Manchester United Women,1,0,1,0,www.manutd.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/manchester_united_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/manchester_united_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
27,europe_top_flight,wsl_england,tottenham_hotspur_women,Tottenham Hotspur Women,1,0,1,0,www.tottenhamhotspur.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/tottenham_hotspur_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/tottenham_hotspur_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
28,europe_top_flight,wsl_england,west_ham_united_women,West Ham United Women,1,0,1,0,www.whufc.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/west_ham_united_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/west_ham_united_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
29,europe_top_flight,liga_f_spain,alhama_cf_elpozo,Alhama CF ElPozo,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/alhama_cf_elpozo.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/alhama_cf_elpozo.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
30,europe_top_flight,liga_f_spain,athletic_club,Athletic Club,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/athletic_club.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/athletic_club.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
31,europe_top_flight,liga_f_spain,atletico_de_madrid,Atlético de Madrid,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/atletico_de_madrid.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/atletico_de_madrid.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
32,europe_top_flight,liga_f_spain,costa_adeje_tenerife,Costa Adeje Tenerife,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/costa_adeje_tenerife.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/costa_adeje_tenerife.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
33,europe_top_flight,liga_f_spain,deportivo_abanca,Deportivo Abanca,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/deportivo_abanca.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/deportivo_abanca.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
34,europe_top_flight,liga_f_spain,dux_logrono,DUX Logroño,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/dux_logrono.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/dux_logrono.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
35,europe_top_flight,liga_f_spain,fc_badalona_women,FC Badalona Women,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_badalona_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_badalona_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
36,europe_top_flight,liga_f_spain,fc_barcelona,FC Barcelona,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_barcelona.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_barcelona.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
37,europe_top_flight,liga_f_spain,granada_cf,Granada CF,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/granada_cf.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/granada_cf.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
38,europe_top_flight,liga_f_spain,levante_ud,Levante UD,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/levante_ud.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/levante_ud.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
39,europe_top_flight,liga_f_spain,madrid_cff,Madrid CFF,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/madrid_cff.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/madrid_cff.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
40,europe_top_flight,liga_f_spain,rcd_espanyol_de_barcelona,RCD Espanyol de Barcelona,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rcd_espanyol_de_barcelona.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rcd_espanyol_de_barcelona.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
41,europe_top_flight,liga_f_spain,real_madrid_cf,Real Madrid CF,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/real_madrid_cf.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/real_madrid_cf.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
42,europe_top_flight,liga_f_spain,real_sociedad,Real Sociedad,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/real_sociedad.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/real_sociedad.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
43,europe_top_flight,liga_f_spain,sd_eibar,SD Eibar,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sd_eibar.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sd_eibar.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
44,europe_top_flight,liga_f_spain,sevilla_fc,Sevilla FC,1,0,1,0,www.laliga.com,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sevilla_fc.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sevilla_fc.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
45,europe_top_flight,frauen_bundesliga_germany,1_fc_koln_women,1. FC Köln Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/1_fc_koln_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/1_fc_koln_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
46,europe_top_flight,frauen_bundesliga_germany,1_fc_nurnberg_women,1. FC Nürnberg Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/1_fc_nurnberg_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/1_fc_nurnberg_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
47,europe_top_flight,frauen_bundesliga_germany,bayer_04_leverkusen_women,Bayer 04 Leverkusen Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/bayer_04_leverkusen_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/bayer_04_leverkusen_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
48,europe_top_flight,frauen_bundesliga_germany,eintracht_frankfurt_women,Eintracht Frankfurt Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/eintracht_frankfurt_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/eintracht_frankfurt_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
49,europe_top_flight,frauen_bundesliga_germany,fc_bayern_munich_women,FC Bayern Munich Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_bayern_munich_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_bayern_munich_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
50,europe_top_flight,frauen_bundesliga_germany,fc_carl_zeiss_jena_women,FC Carl Zeiss Jena Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_carl_zeiss_jena_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_carl_zeiss_jena_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
51,europe_top_flight,frauen_bundesliga_germany,hamburger_sv_women,Hamburger SV Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/hamburger_sv_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/hamburger_sv_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
