decision,team_id,athlete_id,display_name,provider_player_id,downloaded_file,contact_sheet,approval_target_path,reviewer_notes
,chicago_sky,chicago_sky_courtney_vandersloot,Courtney Vandersloot,202664,outputs/latest/review_files/athlete_image_approval_pack/downloads/chicago_sky/chicago_sky_courtney_vandersloot__202664.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/chicago_sky_contact_sheet.jpg,assets/leagues/wnba/athletes/chicago_sky_courtney_vandersloot/headshot.png,
,chicago_sky,chicago_sky_rachel_banham,Rachel Banham,1627671,outputs/latest/review_files/athlete_image_approval_pack/downloads/chicago_sky/chicago_sky_rachel_banham__1627671.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/chicago_sky_contact_sheet.jpg,assets/leagues/wnba/athletes/chicago_sky_rachel_banham/headshot.png,
,chicago_sky,chicago_sky_azura_stevens,Azura Stevens,1628922,outputs/latest/review_files/athlete_image_approval_pack/downloads/chicago_sky/chicago_sky_azura_stevens__1628922.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/chicago_sky_contact_sheet.jpg,assets/leagues/wnba/athletes/chicago_sky_azura_stevens/headshot.png,
,chicago_sky,chicago_sky_aicha_coulibaly,Aicha Coulibaly,1642786,outputs/latest/review_files/athlete_image_approval_pack/downloads/chicago_sky/chicago_sky_aicha_coulibaly__1642786.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/chicago_sky_contact_sheet.jpg,assets/leagues/wnba/athletes/chicago_sky_aicha_coulibaly/headshot.png,
,connecticut_sun,connecticut_sun_diamond_miller,Diamond Miller,1641649,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_diamond_miller__1641649.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_diamond_miller/headshot.png,
,connecticut_sun,connecticut_sun_hailey_van_lith,Hailey Van Lith,1642817,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_hailey_van_lith__1642817.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_hailey_van_lith/headshot.png,
,connecticut_sun,connecticut_sun_ashlon_jackson,Ashlon Jackson,1643437,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_ashlon_jackson__1643437.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_ashlon_jackson/headshot.png,
,connecticut_sun,connecticut_sun_charlisse_leger_walker,Charlisse Leger-Walker,1643449,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_charlisse_leger_walker__1643449.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_charlisse_leger_walker/headshot.png,
,connecticut_sun,connecticut_sun_gianna_kneepkens,Gianna Kneepkens,1643429,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_gianna_kneepkens__1643429.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_gianna_kneepkens/headshot.png,
,connecticut_sun,connecticut_sun_aaliyah_edwards,Aaliyah Edwards,1642290,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_aaliyah_edwards__1642290.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_aaliyah_edwards/headshot.png,
,connecticut_sun,connecticut_sun_olivia_nelson_ododa,Olivia Nelson-Ododa,1631135,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_olivia_nelson_ododa__1631135.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_olivia_nelson_ododa/headshot.png,
,connecticut_sun,connecticut_sun_raegan_beers,Raegan Beers,1643441,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_raegan_beers__1643441.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_raegan_beers/headshot.png,
,connecticut_sun,connecticut_sun_saniya_rivers,Saniya Rivers,1642809,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_saniya_rivers__1642809.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_saniya_rivers/headshot.png,
,connecticut_sun,connecticut_sun_aneesah_morrow,Aneesah Morrow,1642800,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_aneesah_morrow__1642800.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_aneesah_morrow/headshot.png,
,connecticut_sun,connecticut_sun_kennedy_burke,Kennedy Burke,1629568,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_kennedy_burke__1629568.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_kennedy_burke/headshot.png,
,connecticut_sun,connecticut_sun_nell_angloma,Nell Angloma,1643448,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_nell_angloma__1643448.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_nell_angloma/headshot.png,
,connecticut_sun,connecticut_sun_brittney_griner,Brittney Griner,203398,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_brittney_griner__203398.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/headshot.png,
,connecticut_sun,connecticut_sun_leila_lacan,Leila Lacan,1642303,outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_leila_lacan__1642303.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/connecticut_sun_contact_sheet.jpg,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/headshot.png,
,indiana_fever,indiana_fever_kelsey_mitchell,Kelsey Mitchell,1628909,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_kelsey_mitchell__1628909.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell/headshot.png,
,indiana_fever,indiana_fever_myisha_hines_allen,Myisha Hines-Allen,1628899,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_myisha_hines_allen__1628899.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen/headshot.png,
,indiana_fever,indiana_fever_raven_johnson,Raven Johnson,1643433,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_raven_johnson__1643433.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_raven_johnson/headshot.png,
,indiana_fever,indiana_fever_aliyah_boston,Aliyah Boston,1641648,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_aliyah_boston__1641648.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston/headshot.png,
,indiana_fever,indiana_fever_sophie_cunningham,Sophie Cunningham,1629482,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_sophie_cunningham__1629482.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham/headshot.png,
,indiana_fever,indiana_fever_lexie_hull,Lexie Hull,1631086,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_lexie_hull__1631086.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_lexie_hull/headshot.png,
,indiana_fever,indiana_fever_damiris_dantas,Damiris Dantas,203024,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_damiris_dantas__203024.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas/headshot.png,
,indiana_fever,indiana_fever_justine_pissott,Justine Pissott,1643495,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_justine_pissott__1643495.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_justine_pissott/headshot.png,
,indiana_fever,indiana_fever_grace_vanslooten,Grace VanSlooten,1643453,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_grace_vanslooten__1643453.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten/headshot.png,
,indiana_fever,indiana_fever_makayla_timpson,Makayla Timpson,1642815,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_makayla_timpson__1642815.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson/headshot.png,
,indiana_fever,indiana_fever_caitlin_clark,Caitlin Clark,1642286,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_caitlin_clark__1642286.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark/headshot.png,
,indiana_fever,indiana_fever_bree_hall,Bree Hall,1642788,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_bree_hall__1642788.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_bree_hall/headshot.png,
,indiana_fever,indiana_fever_monique_billings,Monique Billings,1628881,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_monique_billings__1628881.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_monique_billings/headshot.png,
,indiana_fever,indiana_fever_tyasha_harris,Tyasha Harris,1630112,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_tyasha_harris__1630112.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/indiana_fever_contact_sheet.jpg,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris/headshot.png,
,new_york_liberty,new_york_liberty_satou_sabally,Satou Sabally,1630149,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_satou_sabally__1630149.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_satou_sabally/headshot.png,
,new_york_liberty,new_york_liberty_marine_fauthoux,Marine Fauthoux,1630469,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_marine_fauthoux__1630469.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux/headshot.png,
,new_york_liberty,new_york_liberty_rebekah_gardner,Rebekah Gardner,203822,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_rebekah_gardner__203822.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner/headshot.png,
,new_york_liberty,new_york_liberty_leonie_fiebich,Leonie Fiebich,204296,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_leonie_fiebich__204296.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich/headshot.png,
,new_york_liberty,new_york_liberty_raquel_carrera,Raquel Carrera,1630142,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_raquel_carrera__1630142.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera/headshot.png,
,new_york_liberty,new_york_liberty_pauline_astier,Pauline Astier,1630384,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_pauline_astier__1630384.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier/headshot.png,
,new_york_liberty,new_york_liberty_sabrina_ionescu,Sabrina Ionescu,1631136,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_sabrina_ionescu__1631136.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_sabrina_ionescu/headshot.png,
,new_york_liberty,new_york_liberty_han_xu,Han Xu,1629477,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_han_xu__1629477.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_han_xu/headshot.png,
,new_york_liberty,new_york_liberty_marine_johannes,Marine Johannes,1629566,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_marine_johannes__1629566.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes/headshot.png,
,new_york_liberty,new_york_liberty_anneli_maley,Anneli Maley,1629546,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_anneli_maley__1629546.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley/headshot.png,
,new_york_liberty,new_york_liberty_breanna_stewart,Breanna Stewart,1630993,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_breanna_stewart__1630993.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart/headshot.png,
,new_york_liberty,new_york_liberty_jonquel_jones,Jonquel Jones,1627668,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_jonquel_jones__1627668.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones/headshot.png,
,new_york_liberty,new_york_liberty_betnijah_laney_hamilton,Betnijah Laney-Hamilton,1627673,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_betnijah_laney_hamilton__1627673.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/new_york_liberty_contact_sheet.jpg,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton/headshot.png,
,toronto_tempo,toronto_tempo_kiki_rice,Kiki Rice,1643445,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_kiki_rice__1643445.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_kiki_rice/headshot.png,
,toronto_tempo,toronto_tempo_laura_juskaite,Laura Juskaite,1643420,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_laura_juskaite__1643420.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_laura_juskaite/headshot.png,
,toronto_tempo,toronto_tempo_marina_mabrey,Marina Mabrey,1629497,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_marina_mabrey__1629497.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_marina_mabrey/headshot.png,
,toronto_tempo,toronto_tempo_teonni_key,Teonni Key,1643457,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_teonni_key__1643457.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_teonni_key/headshot.png,
,toronto_tempo,toronto_tempo_nyara_sabally,Nyara Sabally,1631055,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_nyara_sabally__1631055.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_nyara_sabally/headshot.png,
,toronto_tempo,toronto_tempo_maria_conde,Maria Conde,1629576,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_maria_conde__1629576.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_maria_conde/headshot.png,
,toronto_tempo,toronto_tempo_kia_nurse,Kia Nurse,1628915,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_kia_nurse__1628915.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_kia_nurse/headshot.png,
,toronto_tempo,toronto_tempo_temi_fagbenle,Temi Fagbenle,1627701,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_temi_fagbenle__1627701.png,outputs/latest/review_files/athlete_image_approval_pack/contact_sheets/toronto_tempo_contact_sheet.jpg,assets/leagues/wnba/athletes/toronto_tempo_temi_fagbenle/headshot.png,
