run_id,event_uid,canonical_key,selected_source,source_count,all_sources_json,sport_norm,league_norm,gender_scope,scheduled_start_utc,scheduled_date_local,home_team_norm,away_team_norm,home_team_display,away_team_display,final_score_display,game_state,status_norm,home_score,away_score,winner,loser,outcome_type,editorial_tier,editorial_bucket,content_action,content_family,posting_priority,caption_seed,score_by_period_json,team_stats_json,player_stats_json,top_performers_json,confidence,confidence_reason_json,score_conflict,manual_review,include_in_dashboard,include_in_graphics,editorial_rank,graphics_headline,graphics_subhead,source_url,source_priority
cc84c917103a2a20,fb0bfc7665b9c074,volleyball|2026-06-06|canada w|france w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-06T20:30:00+00:00,2026-06-06,canada w,france w,Canada W,France W,France W 1 - Canada W 3,final,final,3,1,Canada W,France W,win,Tier 1,Strong Maybe,Strong Maybe,Around Women’s Sports,P2,"Canada W defeated France W, France W 1 - Canada W 3.","{""home"": 3, ""away"": 1}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,174.7,Canada W beat France W,Final: France W 1 - Canada W 3,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,47ba8d83026cad2d,volleyball|2026-06-06|israel w|romania w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T12:00:00+00:00,2026-06-06,israel w,romania w,Israel W,Romania W,Romania W 3 - Israel W 0,final,final,0,3,Romania W,Israel W,win,Tier 1,Strong Maybe,Strong Maybe,Around Women’s Sports,P2,"Romania W defeated Israel W, Romania W 3 - Israel W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Romania W beat Israel W,Final: Romania W 3 - Israel W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,d40b0b17045297ac,volleyball|2026-06-06|albania w|switzerland w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T13:00:00+00:00,2026-06-06,albania w,switzerland w,Albania W,Switzerland W,Switzerland W 3 - Albania W 0,final,final,0,3,Switzerland W,Albania W,win,Tier 1,Strong Maybe,Strong Maybe,Around Women’s Sports,P2,"Switzerland W defeated Albania W, Switzerland W 3 - Albania W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Switzerland W beat Albania W,Final: Switzerland W 3 - Albania W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,6e8c35176b7ec83c,volleyball|2026-06-06|estonia w|sweden w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T14:00:00+00:00,2026-06-06,estonia w,sweden w,Estonia W,Sweden W,Sweden W 3 - Estonia W 0,final,final,0,3,Sweden W,Estonia W,win,Tier 1,Strong Maybe,Strong Maybe,Around Women’s Sports,P2,"Sweden W defeated Estonia W, Sweden W 3 - Estonia W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Sweden W beat Estonia W,Final: Sweden W 3 - Estonia W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,47a4e1c1e2adaed9,volleyball|2026-06-06|kosovo w|spain w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T15:00:00+00:00,2026-06-06,kosovo w,spain w,Kosovo W,Spain W,Spain W 3 - Kosovo W 1,final,final,1,3,Spain W,Kosovo W,win,Tier 1,Strong Maybe,Strong Maybe,Around Women’s Sports,P2,"Spain W defeated Kosovo W, Spain W 3 - Kosovo W 1.","{""home"": 1, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Spain W beat Kosovo W,Final: Spain W 3 - Kosovo W 1,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,495452f50f52ba70,volleyball|2026-06-06|georgia w|slovenia w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T15:00:00+00:00,2026-06-06,georgia w,slovenia w,Georgia W,Slovenia W,Slovenia W 3 - Georgia W 0,final,final,0,3,Slovenia W,Georgia W,win,Tier 1,Strong Maybe,Strong Maybe,Around Women’s Sports,P2,"Slovenia W defeated Georgia W, Slovenia W 3 - Georgia W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Slovenia W beat Georgia W,Final: Slovenia W 3 - Georgia W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,4bb3ad066b673409,volleyball|2026-06-06|greece w|lithuania w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T15:00:00+00:00,2026-06-06,lithuania w,greece w,Lithuania W,Greece W,Greece W 3 - Lithuania W 0,final,final,0,3,Greece W,Lithuania W,win,Tier 1,Watchlist,Watch,Around Women’s Sports,P3,"Greece W defeated Lithuania W, Greece W 3 - Lithuania W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Greece W beat Lithuania W,Final: Greece W 3 - Lithuania W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,2f29e6c5ef559bb4,volleyball|2026-06-06|iceland w|slovakia w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T15:35:00+00:00,2026-06-06,iceland w,slovakia w,Iceland W,Slovakia W,Slovakia W 3 - Iceland W 0,final,final,0,3,Slovakia W,Iceland W,win,Tier 1,Watchlist,Watch,Around Women’s Sports,P3,"Slovakia W defeated Iceland W, Slovakia W 3 - Iceland W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Slovakia W beat Iceland W,Final: Slovakia W 3 - Iceland W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,70c99b86a3faf10a,volleyball|2026-06-06|hungary w|north macedonia w,api_sports,1,"[""api_sports""]",volleyball,European League Women,women,2026-06-06T16:00:00+00:00,2026-06-06,north macedonia w,hungary w,North Macedonia W,Hungary W,Hungary W 3 - North Macedonia W 0,final,final,0,3,Hungary W,North Macedonia W,win,Tier 1,Watchlist,Watch,Around Women’s Sports,P3,"Hungary W defeated North Macedonia W, Hungary W 3 - North Macedonia W 0.","{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,145.3,Hungary W beat North Macedonia W,Final: Hungary W 3 - North Macedonia W 0,https://v1.volleyball.api-sports.io/games,100
cc84c917103a2a20,a435ab5b81277d32,handball|2026-06-06|csm bucuresti w rou|metz w fra,api_sports,1,"[""api_sports""]",handball,Champions League Women,women,2026-06-06T13:00:00+00:00,2026-06-06,metz w fra,csm bucuresti w rou,Metz W (Fra),CSM Bucuresti W (Rou),CSM Bucuresti W (Rou) 27 - Metz W (Fra) 32,final,final,32,27,Metz W (Fra),CSM Bucuresti W (Rou),win,Tier 1,Watchlist,Watch,Results Desk,P3,"Metz W (Fra) defeated CSM Bucuresti W (Rou), CSM Bucuresti W (Rou) 27 - Metz W (Fra) 32.","{""home"": 32, ""away"": 27}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,138.7,Metz W (Fra) beat CSM Bucuresti W (Rou),Final: CSM Bucuresti W (Rou) 27 - Metz W (Fra) 32,https://v1.handball.api-sports.io/games,100
cc84c917103a2a20,f89ee82995b4e5f3,handball|2026-06-06|brest bretagne w fra|gyor w hun,api_sports,1,"[""api_sports""]",handball,Champions League Women,women,2026-06-06T16:00:00+00:00,2026-06-06,brest bretagne w fra,gyor w hun,Brest Bretagne W (Fra),Gyor W (Hun),Gyor W (Hun) 31 - Brest Bretagne W (Fra) 30,final,final,30,31,Gyor W (Hun),Brest Bretagne W (Fra),win,Tier 1,Watchlist,Watch,Results Desk,P3,"Gyor W (Hun) defeated Brest Bretagne W (Fra), Gyor W (Hun) 31 - Brest Bretagne W (Fra) 30.","{""home"": 30, ""away"": 31}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,138.7,Gyor W (Hun) beat Brest Bretagne W (Fra),Final: Gyor W (Hun) 31 - Brest Bretagne W (Fra) 30,https://v1.handball.api-sports.io/games,100
cc84c917103a2a20,b71d67af0e8f71fc,soccer|2026-06-05|jamaica w|panama w,api_sports,1,"[""api_sports""]",soccer,Friendlies Women,women,2026-06-06T01:00:00+00:00,2026-06-05,panama w,jamaica w,Panama W,Jamaica W,Jamaica W 1 - Panama W 0,final,final,0,1,Jamaica W,Panama W,win,Tier 2,Watchlist,Watch,Results Desk,P3,"Jamaica W defeated Panama W, Jamaica W 1 - Panama W 0.","{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,132.3,Jamaica W beat Panama W,Final: Jamaica W 1 - Panama W 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,2a3ef548b121b008,soccer|2026-06-05|costa rica w|el salvador w,api_sports,1,"[""api_sports""]",soccer,Friendlies Women,women,2026-06-06T02:00:00+00:00,2026-06-05,el salvador w,costa rica w,El Salvador W,Costa Rica W,Costa Rica W 1 - El Salvador W 1,final,final,1,1,,,draw,Tier 2,Watchlist,Watch,Results Desk,P3,"Costa Rica W and El Salvador W finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,132.3,Costa Rica W and El Salvador W draw 1-1,Final: Costa Rica W 1 - El Salvador W 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,420429a70a9b23ee,soccer|2026-06-06|japan w|south africa w,api_sports,1,"[""api_sports""]",soccer,Friendlies Women,women,2026-06-06T06:50:00+00:00,2026-06-06,japan w,south africa w,Japan W,South Africa W,South Africa W 0 - Japan W 5,final,final,5,0,Japan W,South Africa W,win,Tier 2,Watchlist,Watch,Results Desk,P3,"Japan W defeated South Africa W, South Africa W 0 - Japan W 5.","{""goals"": {""home"": 5, ""away"": 0}, ""score"": {""halftime"": {""home"": 3, ""away"": 0}, ""fulltime"": {""home"": 5, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,132.3,Japan W beat South Africa W,Final: South Africa W 0 - Japan W 5,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,109d7ce52b10eccd,soccer|2026-06-06|australia w|mexico w,api_sports,1,"[""api_sports""]",soccer,Friendlies Women,women,2026-06-06T09:15:00+00:00,2026-06-06,australia w,mexico w,Australia W,Mexico W,Mexico W 1 - Australia W 0,final,final,0,1,Mexico W,Australia W,win,Tier 2,Watchlist,Watch,Results Desk,P3,"Mexico W defeated Australia W, Mexico W 1 - Australia W 0.","{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,132.3,Mexico W beat Australia W,Final: Mexico W 1 - Australia W 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,a3de1c3a2f5baf87,soccer|2026-06-06|fiji w|hong kong w,api_sports,1,"[""api_sports""]",soccer,Friendlies Women,women,2026-06-06T10:00:00+00:00,2026-06-06,hong kong w,fiji w,Hong Kong W,Fiji W,Fiji W 1 - Hong Kong W 3,final,final,3,1,Hong Kong W,Fiji W,win,Tier 2,Watchlist,Watch,Results Desk,P3,"Hong Kong W defeated Fiji W, Fiji W 1 - Hong Kong W 3.","{""goals"": {""home"": 3, ""away"": 1}, ""score"": {""halftime"": {""home"": 2, ""away"": 1}, ""fulltime"": {""home"": 3, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,132.3,Hong Kong W beat Fiji W,Final: Fiji W 1 - Hong Kong W 3,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,25220c3f31410f69,soccer|2026-06-06|brazil u20 w|korea republic u20 w,api_sports,1,"[""api_sports""]",soccer,Friendlies Women,women,2026-06-06T10:00:00+00:00,2026-06-06,brazil u20 w,korea republic u20 w,Brazil U20 W,Korea Republic U20 W,Korea Republic U20 W 0 - Brazil U20 W 3,final,final,3,0,Brazil U20 W,Korea Republic U20 W,win,Tier 2,Watchlist,Watch,Results Desk,P3,"Brazil U20 W defeated Korea Republic U20 W, Korea Republic U20 W 0 - Brazil U20 W 3.","{""goals"": {""home"": 3, ""away"": 0}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 3, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,132.3,Brazil U20 W beat Korea Republic U20 W,Final: Korea Republic U20 W 0 - Brazil U20 W 3,https://v3.football.api-sports.io/fixtures,100
